주소,충전소명,시설구분,기종,급속충전량,충전기타입,충전기ID
서울특별시 송파구 중대로 121,송파롯데캐슬파인힐,아파트,완속,,AC완속,2
서울특별시 송파구 중대로 121,송파롯데캐슬파인힐,아파트,완속,,AC완속,3
서울특별시 송파구 중대로 121,송파롯데캐슬파인힐,아파트,완속,,AC완속,4
서울특별시 송파구 중대로 121,송파롯데캐슬파인힐,아파트,완속,,AC완속,5
서울특별시 송파구 중대로 135,아이티벤쳐타워,사업장(사옥),완속,,AC완속,1
서울특별시 송파구 중대로 135,아이티벤쳐타워,사업장(사옥),완속,,AC완속,2
서울특별시 송파구 중대로 135,아이티벤쳐타워,사업장(사옥),완속,,AC완속,3
서울특별시 송파구 중대로 135,아이티벤쳐타워,사업장(사옥),완속,,AC완속,4
"서울특별시 송파구 중대로 135 (가락동, 아이티벤처타워)",아이티벤처타워,사업장(사옥),완속,,AC완속,1
"서울특별시 송파구 중대로 135 (가락동, 아이티벤처타워)",아이티벤처타워,사업장(사옥),완속,,AC완속,2
"서울특별시 송파구 중대로 135 (가락동, 아이티벤처타워)",아이티벤처타워,사업장(사옥),완속,,AC완속,3
서울특별시 송파구 중대로 16,서울시 송파구 문정2동주민센터,주민센터,완속,,AC완속,1
서울특별시 송파구 중대로 221,서울시 송파구 송파경찰서,공공기관,완속,,AC완속,1
서울특별시 송파구 중대로 25길 5,서울시 송파구 오금동주민센터,주민센터,완속,,AC완속,1
서울특별시 송파구 중대로 80,롯데마트 송파점,마트(쇼핑몰),급속,급속(50kW),DC차데모+AC3상+DC콤보,1
서울특별시 송파구 중대로20길 6(가락동),가락2동 주민센터,주민센터,급속,,DC차데모+AC3상+DC콤보,1
서울특별시 송파구 천호대로 152길 7,서울시 풍납1동주민센터,주민센터,완속,,AC완속,1
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,1
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,2
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,3
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,4
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,5
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,6
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,7
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,8
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,9
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,10
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,11
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,12
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,13
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,14
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,15
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,16
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,17
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,18
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,19
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,20
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,21
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,22
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,23
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,24
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,25
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,26
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,27
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,28
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,29
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,30
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,31
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,32
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,33
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,34
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,35
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,36
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,37
서울특별시 송파구 충민로 10,송파 가든파이브,기타,완속,,AC완속,38
서울특별시 송파구 충민로 10,송파 가든파이브,기타,급속,,DC차데모+AC3상+DC콤보,39
서울특별시 송파구 충민로 10,송파 가든파이브,기타,급속,,DC콤보,40
서울특별시 송파구 충민로 151,송파파인타운2단지,아파트,완속,,AC완속,1
서울특별시 송파구 충민로 151,송파파인타운2단지,아파트,완속,,AC완속,2
서울특별시 송파구 충민로 151,송파파인타운2단지,아파트,완속,,AC완속,3
서울특별시 송파구 충민로 151,송파파인타운2단지,아파트,완속,,AC완속,4
서울특별시 송파구 충민로 151,송파파인타운2단지,아파트,완속,,AC완속,5
서울특별시 송파구 충민로 151,송파파인타운2단지,아파트,완속,,AC완속,6
서울특별시 송파구 충민로 151,송파파인타운2단지,아파트,완속,,AC완속,7
서울특별시 송파구 충민로 151,송파파인타운2단지,아파트,완속,,AC완속,8
서울특별시 송파구 충민로 152,송파파인타운3단지,아파트,완속,,AC완속,1
서울특별시 송파구 충민로 152,송파파인타운3단지,아파트,완속,,AC완속,2
서울특별시 송파구 충민로 152,송파파인타운3단지,아파트,완속,,AC완속,3
서울특별시 송파구 충민로 152,송파파인타운3단지,아파트,완속,,AC완속,4
서울특별시 송파구 충민로 152,송파파인타운3단지,아파트,완속,,AC완속,5
서울특별시 송파구 충민로 152,송파파인타운3단지,아파트,완속,,AC완속,6
서울특별시 송파구 충민로 152,송파파인타운3단지,아파트,완속,,AC완속,7
서울특별시 송파구 충민로 17,삼성래미안 갤러리,사업장(사옥),급속,,DC콤보,1
서울특별시 송파구 충민로 17,삼성래미안 갤러리,사업장(사옥),급속,,DC콤보,2
서울특별시 송파구 충민로 17,삼성래미안 갤러리,사업장(사옥),급속,,DC콤보,3
서울특별시 송파구 충민로 17,삼성래미안 갤러리,사업장(사옥),급속,,DC콤보,4
서울특별시 송파구 충민로 17,삼성래미안 갤러리,사업장(사옥),급속,,DC차데모+AC3상+DC콤보,5
서울특별시 송파구 충민로 17,삼성래미안 갤러리,사업장(사옥),완속,,AC완속,6
서울특별시 송파구 충민로 17,삼성래미안 갤러리,사업장(사옥),완속,,AC완속,7
서울특별시 송파구 충민로 17,삼성래미안 갤러리,사업장(사옥),완속,,AC완속,8
서울특별시 송파구 충민로 17,삼성래미안 갤러리,사업장(사옥),완속,,AC완속,9
서울특별시 송파구 충민로 17,삼성래미안 갤러리,사업장(사옥),완속,,AC완속,10
서울특별시 송파구 충민로 188,송파파인타운1단지아파트,아파트,완속,,AC완속,1
서울특별시 송파구 충민로 188,송파파인타운1단지아파트,아파트,완속,,AC완속,2
서울특별시 송파구 충민로 188,송파파인타운1단지아파트,아파트,완속,,AC완속,3
서울특별시 송파구 충민로 188,송파파인타운1단지아파트,아파트,완속,,AC완속,4
서울특별시 송파구 충민로 5,서울 송파한화오벨리스크1 충전소,오피스텔,완속,,AC완속,1
서울특별시 송파구 충민로 5,서울 송파한화오벨리스크1 충전소,오피스텔,완속,,AC완속,2
서울특별시 송파구 충민로 5,서울 송파한화오벨리스크1 충전소,오피스텔,완속,,AC완속,11
서울특별시 송파구 충민로 5,서울 송파한화오벨리스크2 충전소,오피스텔,완속,,AC완속,1
서울특별시 송파구 충민로 5,서울 송파한화오벨리스크2 충전소,오피스텔,완속,,AC완속,2
서울특별시 송파구 충민로 5,서울 송파한화오벨리스크2 충전소,오피스텔,완속,,AC완속,11
서울특별시 송파구 충민로 5,서울 송파한화오벨리스크3 충전소,오피스텔,완속,,AC완속,1
서울특별시 송파구 충민로 5,서울 송파한화오벨리스크3 충전소,오피스텔,완속,,AC완속,2
서울특별시 송파구 충민로 5,서울 송파한화오벨리스크3 충전소,오피스텔,완속,,AC완속,11
서울특별시 송파구 충민로 5,서울 송파한화오벨리스크4 충전소,오피스텔,완속,,AC완속,1
서울특별시 송파구 충민로 5,서울 송파한화오벨리스크4 충전소,오피스텔,완속,,AC완속,2
서울특별시 송파구 충민로 5,서울 송파한화오벨리스크4 충전소,오피스텔,완속,,AC완속,11
서울특별시 송파구 충민로 5,서울 송파한화오벨리스크5 충전소,오피스텔,완속,,AC완속,1
서울특별시 송파구 충민로 5,서울 송파한화오벨리스크5 충전소,오피스텔,완속,,AC완속,2
서울특별시 송파구 충민로 5,서울 송파한화오벨리스크5 충전소,오피스텔,완속,,AC완속,11
서울특별시 송파구 충민로 5,서울 송파한화오벨리스크6 충전소,오피스텔,완속,,AC완속,1
서울특별시 송파구 충민로 5,서울 송파한화오벨리스크6 충전소,오피스텔,완속,,AC완속,2
서울특별시 송파구 충민로 5,서울 송파한화오벨리스크6 충전소,오피스텔,완속,,AC완속,11
서울특별시 송파구 충민로 52,서울송파 가든파이브웍스1(B3)(급속),마트(쇼핑몰),급속,,DC콤보,1
서울특별시 송파구 충민로 52,서울송파 가든파이브웍스1(B3)(급속),마트(쇼핑몰),급속,,DC콤보,2
서울특별시 송파구 충민로 52,서울송파 가든파이브웍스2(B3),마트(쇼핑몰),완속,,AC완속,1
서울특별시 송파구 충민로 52,서울송파 가든파이브웍스2(B3),마트(쇼핑몰),완속,,AC완속,2
서울특별시 송파구 충민로 52,서울송파 가든파이브웍스2(B3),마트(쇼핑몰),완속,,AC완속,3
서울특별시 송파구 충민로 52,서울송파 가든파이브웍스2(B3),마트(쇼핑몰),완속,,AC완속,4
서울특별시 송파구 충민로 52,서울송파 가든파이브웍스2(B3),마트(쇼핑몰),완속,,AC완속,5
서울특별시 송파구 충민로 52,서울송파 가든파이브웍스2(B3),마트(쇼핑몰),완속,,AC완속,6
서울특별시 송파구 충민로2길 8,아우디_송파대로 전시장,서비스센터,급속,,DC콤보,1
서울특별시 송파구 충민로4길 6,송파파인타운8단지아파트,아파트,완속,,AC완속,1
서울특별시 송파구 충민로4길 6,송파파인타운8단지아파트,아파트,완속,,AC완속,2
서울특별시 송파구 충민로4길 6,송파파인타운8단지아파트,아파트,완속,,AC완속,3
서울특별시 송파구 충민로4길 6,송파파인타운8단지아파트,아파트,완속,,AC완속,4
서울특별시 송파구 충민로6길 14,송파파인타운6단지 아파트,아파트,급속,,DC차데모+AC3상+DC콤보,1
서울특별시 송파구 충민로6길 14,송파파인타운6단지 아파트,아파트,완속,,AC완속,2
서울특별시 송파구 충민로6길 14,송파파인타운6단지 아파트,아파트,완속,,AC완속,3
서울특별시 송파구 충민로6길 14,송파파인타운6단지 아파트,아파트,완속,,AC완속,4
서울특별시 송파구 충민로6길 14,송파파인타운6단지,아파트,완속,,AC완속,1
서울특별시 송파구 충민로6길 14,송파파인타운6단지,아파트,완속,,AC완속,2
서울특별시 송파구 충민로6길 14,송파파인타운6단지,아파트,완속,,AC완속,3
서울특별시 송파구 충민로6길 14,송파파인타운6단지,아파트,완속,,AC완속,4
서울특별시 송파구 충민로6길 14,송파파인타운6단지,아파트,완속,,AC완속,5
서울특별시 송파구 충민로6길 14,송파파인타운6단지,아파트,완속,,AC완속,6
서울특별시 송파구 충민로6길 14,송파파인타운6단지,아파트,완속,,AC완속,7
서울특별시 송파구 충민로6길 14,송파파인타운6단지,아파트,완속,,AC완속,8
서울특별시 송파구 충민로6길 14,송파파인타운6단지,아파트,완속,,AC완속,9
서울특별시 송파구 충민로6길 14,송파파인타운6단지,아파트,완속,,AC완속,10
서울특별시 송파구 충민로6길 14,송파파인타운6단지,아파트,완속,,AC완속,11
서울특별시 송파구 충민로6길 14,송파파인타운6단지,아파트,완속,,AC완속,12
서울특별시 송파구 충민로6길 14,송파파인타운6단지,아파트,완속,,AC완속,13
